Namespace(batch_norm=False, batch_size=128, crop_ratio=0.875, data_dir='~/.mxnet/datasets/imagenet', dtype='float32', hard_weight=0.5, input_size=208, label_smoothing=True, last_gamma=False, log_interval=200, logging_file='arm_network_v5.1_train_imagenet.log', lr=0.05, lr_decay=0.1, lr_decay_epoch='40,60', lr_decay_period=0, lr_mode='cosine', mixup=False, mixup_alpha=0.2, mixup_off_epoch=0, mode='hybrid', model='arm_network_v5.1', momentum=0.9, no_wd=True, num_epochs=120, num_gpus=1, num_workers=8, rec_train='~/.mxnet/datasets/imagenet/rec/train.rec', rec_train_idx='~/.mxnet/datasets/imagenet/rec/train.idx', rec_val='~/.mxnet/datasets/imagenet/rec/val.rec', rec_val_idx='~/.mxnet/datasets/imagenet/rec/val.idx', resume_epoch=0, resume_params='', resume_states='', save_dir='params', save_frequency=10, teacher=None, temperature=20, use_gn=False, use_pretrained=False, use_rec=False, use_se=False, warmup_epochs=5, warmup_lr=0.0, wd=0.0001)
Epoch[3] Batch [7399]	Speed: 1383.043216 samples/sec	accuracy=0.120832	lr=0.037394
Epoch[3] Batch [7599]	Speed: 1383.132739 samples/sec	accuracy=0.121099	lr=0.037594
Epoch[3] Batch [7799]	Speed: 1444.639822 samples/sec	accuracy=0.121305	lr=0.037794
Epoch[3] Batch [7999]	Speed: 1410.968503 samples/sec	accuracy=0.121518	lr=0.037994
Epoch[3] Batch [8199]	Speed: 1421.147046 samples/sec	accuracy=0.121708	lr=0.038193
Epoch[3] Batch [8399]	Speed: 1389.760131 samples/sec	accuracy=0.121907	lr=0.038393
Epoch[3] Batch [8599]	Speed: 1415.653371 samples/sec	accuracy=0.122049	lr=0.038593
Epoch[3] Batch [8799]	Speed: 1382.150987 samples/sec	accuracy=0.122247	lr=0.038793
Epoch[3] Batch [8999]	Speed: 1444.215375 samples/sec	accuracy=0.122482	lr=0.038993
Epoch[3] Batch [9199]	Speed: 1383.841388 samples/sec	accuracy=0.122736	lr=0.039193
Epoch[3] Batch [9399]	Speed: 1444.199155 samples/sec	accuracy=0.122924	lr=0.039392
Epoch[3] Batch [9599]	Speed: 1377.197731 samples/sec	accuracy=0.123138	lr=0.039592
Epoch[3] Batch [9799]	Speed: 1415.085156 samples/sec	accuracy=0.123327	lr=0.039792
Epoch[3] Batch [9999]	Speed: 1448.847520 samples/sec	accuracy=0.123463	lr=0.039992
[Epoch 3] training: accuracy=0.123478
[Epoch 3] speed: 1405 samples/sec	time cost: 937.732533
[Epoch 3] validation: err-top1=0.860020 err-top5=0.674680
Epoch[4] Batch [199]	Speed: 1316.018775 samples/sec	accuracy=0.135703	lr=0.040201
Epoch[4] Batch [399]	Speed: 1378.998594 samples/sec	accuracy=0.135449	lr=0.040400
Epoch[4] Batch [599]	Speed: 1449.950682 samples/sec	accuracy=0.136549	lr=0.040600
Epoch[4] Batch [799]	Speed: 1397.098497 samples/sec	accuracy=0.135732	lr=0.040800
Epoch[4] Batch [999]	Speed: 1427.292361 samples/sec	accuracy=0.136453	lr=0.041000
Epoch[4] Batch [1199]	Speed: 1383.284537 samples/sec	accuracy=0.136400	lr=0.041200
Epoch[4] Batch [1399]	Speed: 1404.756808 samples/sec	accuracy=0.136295	lr=0.041400
Epoch[4] Batch [1599]	Speed: 1422.309542 samples/sec	accuracy=0.136440	lr=0.041599
Epoch[4] Batch [1799]	Speed: 1392.698407 samples/sec	accuracy=0.136441	lr=0.041799
Epoch[4] Batch [1999]	Speed: 1388.279778 samples/sec	accuracy=0.136703	lr=0.041999
Epoch[4] Batch [2199]	Speed: 1384.529322 samples/sec	accuracy=0.137092	lr=0.042199
Epoch[4] Batch [2399]	Speed: 1447.109447 samples/sec	accuracy=0.137484	lr=0.042399
Epoch[4] Batch [2599]	Speed: 1405.707879 samples/sec	accuracy=0.137620	lr=0.042599
Epoch[4] Batch [2799]	Speed: 1394.948713 samples/sec	accuracy=0.137726	lr=0.042798
